Date_start,Date_end,Duration,Current1_Ah,Current2_Ah,Current3_Ah,Total_Ah,Power_kW
1/1/2017 0:00,1/1/2017 1:00,,197.056,199.516,166.369,562.94,117.823342
1/1/2017 1:00,1/1/2017 2:00,,199.061,202.338,168.074,569.473,119.1906989
1/1/2017 2:00,1/1/2017 3:00,,196.918,200.767,165.97,563.655,117.9729915
1/1/2017 3:00,1/1/2017 4:00,,192.247,198.201,165.755,556.203,116.4132879
1/1/2017 4:00,1/1/2017 5:00,,190.693,198.661,165.698,555.052,116.1723836
1/1/2017 5:00,1/1/2017 6:00,,189.549,195.689,163.632,548.869,114.8782817
1/1/2017 6:00,1/1/2017 7:00,,192.06,197.76,165.021,554.841,116.1282213
1/1/2017 7:00,1/1/2017 8:00,,191.266,199.267,164.228,554.761,116.1114773
1/1/2017 8:00,1/1/2017 9:00,,181.248,195.239,161.018,537.505,112.4997965
1/1/2017 9:00,1/1/2017 10:00,,181.12,197.159,161.382,539.661,112.9510473
1/1/2017 10:00,1/1/2017 11:00,,181.666,196.2,160.828,538.694,112.7486542
1/1/2017 11:00,1/1/2017 12:00,,181.402,195.422,159.932,536.756,112.3430308
1/1/2017 12:00,1/1/2017 13:00,,183.355,198.026,161.483,542.864,113.6214352
1/1/2017 13:00,1/1/2017 14:00,,183.443,198.364,162.058,543.865,113.8309445
1/1/2017 14:00,1/1/2017 15:00,,184.082,198.355,164.755,547.191,114.5270763
1/1/2017 15:00,1/1/2017 16:00,,189.558,195.733,160.861,546.152,114.3096136
1/1/2017 16:00,1/1/2017 17:00,,192.68,201.157,165.779,559.616,117.1276288
1/1/2017 17:00,1/1/2017 18:00,,196.748,196.942,164.78,558.47,116.887771
1/1/2017 18:00,1/1/2017 19:00,,199.497,198.698,167.238,565.433,118.3451269
1/1/2017 19:00,1/1/2017 20:00,,196.15,199.15,168.062,563.362,117.9116666
1/1/2017 20:00,1/1/2017 21:00,,210.05,213.813,177.572,601.435,125.8803455
1/1/2017 21:00,1/1/2017 22:00,,205.787,216.836,179.528,602.151,126.0302043
1/1/2017 22:00,1/1/2017 23:00,,205.303,215.808,179.242,600.353,125.6538829
1/1/2017 23:00,2/1/2017 0:00,,206.951,217.271,178.718,602.941,126.1955513
2/1/2017 0:00,2/1/2017 1:00,,205.24,216.361,180.899,602.5,126.10325
2/1/2017 1:00,2/1/2017 2:00,,209.257,222.378,182.452,614.088,128.5286184
2/1/2017 2:00,2/1/2017 3:00,,205.361,217.2,178.821,601.382,125.8692526
2/1/2017 3:00,2/1/2017 4:00,,209.218,217.385,179.642,606.244,126.8868692
2/1/2017 4:00,2/1/2017 5:00,,206.937,220.334,180.463,607.734,127.1987262
2/1/2017 5:00,2/1/2017 6:00,,205.716,218.408,179.829,603.954,126.4075722
2/1/2017 6:00,2/1/2017 7:00,,237.255,243.204,184.201,664.66,139.113338
2/1/2017 7:00,2/1/2017 8:00,,267.407,289.871,212.472,769.75,161.108675
2/1/2017 8:00,2/1/2017 9:00,,334.716,361.604,295.409,991.729,207.5688797
2/1/2017 9:00,2/1/2017 10:00,,478.452,487.067,461.557,1427.076,298.6870068
2/1/2017 10:00,2/1/2017 11:00,,545.644,546.51,515.206,1607.36,336.420448
2/1/2017 11:00,2/1/2017 12:00,,563.903,562.134,520.153,1646.19,344.547567
2/1/2017 12:00,2/1/2017 13:00,,496.946,541.257,479.466,1517.668,317.6479124
2/1/2017 13:00,2/1/2017 14:00,,492.672,533.643,498.439,1524.754,319.1310122
2/1/2017 14:00,2/1/2017 15:00,,530.169,555.615,517.599,1603.383,335.5880619
2/1/2017 15:00,2/1/2017 16:00,,527.779,564.385,502.083,1594.247,333.6758971
2/1/2017 16:00,2/1/2017 17:00,,488.248,534.115,461.126,1483.489,310.4942477
2/1/2017 17:00,2/1/2017 18:00,,404.727,451.711,402.556,1258.994,263.5074442
2/1/2017 18:00,2/1/2017 19:00,,313.519,349.22,319.854,982.593,205.6567149
2/1/2017 19:00,2/1/2017 20:00,,267.015,293.805,261.644,822.464,172.1417152
2/1/2017 20:00,2/1/2017 21:00,,231.562,240.757,206.79,679.109,142.1375137
2/1/2017 21:00,2/1/2017 22:00,,221.671,228.832,197.68,648.182,135.6644926
2/1/2017 22:00,2/1/2017 23:00,,218.175,229.115,192.58,639.869,133.9245817
2/1/2017 23:00,3/1/2017 0:00,,213.741,226.744,192.778,633.262,132.5417366
3/1/2017 0:00,3/1/2017 1:00,,214.522,229.708,196.214,640.444,134.0449292
3/1/2017 1:00,3/1/2017 2:00,,209.038,227.508,200.174,636.72,133.265496
3/1/2017 2:00,3/1/2017 3:00,,205.349,225.505,189.98,620.834,129.9405562
3/1/2017 3:00,3/1/2017 4:00,,203.346,223.855,189.303,616.504,129.0342872
3/1/2017 4:00,3/1/2017 5:00,,204.365,225.596,188.829,618.789,129.5125377
3/1/2017 5:00,3/1/2017 6:00,,214.403,229.816,190.093,634.311,132.7612923
3/1/2017 6:00,3/1/2017 7:00,,235.531,259.293,202.288,697.112,145.9055416
3/1/2017 7:00,3/1/2017 8:00,,271.031,308.655,245.09,824.776,172.6256168
3/1/2017 8:00,3/1/2017 9:00,,341.356,401.872,332.389,1075.617,225.1266381
3/1/2017 9:00,3/1/2017 10:00,,445.543,503.737,456.482,1405.762,294.2259866
3/1/2017 10:00,3/1/2017 11:00,,493.671,547.815,504.49,1545.976,323.5727768
3/1/2017 11:00,3/1/2017 12:00,,506.374,554.778,503.83,1564.981,327.5505233
3/1/2017 12:00,3/1/2017 13:00,,465.975,513.396,471.108,1450.48,303.585464
3/1/2017 13:00,3/1/2017 14:00,,458.91,487.079,444.396,1390.385,291.0075805
3/1/2017 14:00,3/1/2017 15:00,,468.174,508.617,462.09,1438.881,301.1577933
3/1/2017 15:00,3/1/2017 16:00,,473.492,498.121,444.664,1416.277,296.4267761
3/1/2017 16:00,3/1/2017 17:00,,448.128,455.217,415.372,1318.716,276.0072588
3/1/2017 17:00,3/1/2017 18:00,,409.112,400.199,364.235,1173.545,245.6229685
3/1/2017 18:00,3/1/2017 19:00,,327.413,326.31,291.075,944.798,197.7462214
3/1/2017 19:00,3/1/2017 20:00,,277.352,275.516,242.497,795.365,166.4698945
3/1/2017 20:00,3/1/2017 21:00,,228.095,239.321,193.443,660.859,138.3177887
3/1/2017 21:00,3/1/2017 22:00,,206.798,221.907,182.491,611.196,127.9233228
3/1/2017 22:00,3/1/2017 23:00,,206.492,217.452,184.537,608.481,127.3550733
3/1/2017 23:00,4/1/2017 0:00,,203.249,213.133,183.883,600.264,125.6352552
4/1/2017 0:00,4/1/2017 1:00,,207.216,214.745,191.051,613.012,128.3034116
4/1/2017 1:00,4/1/2017 2:00,,200.355,209.922,180.624,590.901,123.6755793
4/1/2017 2:00,4/1/2017 3:00,,195.493,210.262,180.993,586.748,122.8063564
4/1/2017 3:00,4/1/2017 4:00,,197.543,214.96,186.306,598.809,125.3307237
4/1/2017 4:00,4/1/2017 5:00,,210.37,231.023,199.041,640.433,134.0426269
4/1/2017 5:00,4/1/2017 6:00,,215.485,232.673,194.682,642.84,134.546412
4/1/2017 6:00,4/1/2017 7:00,,250.09,265.763,209.989,725.842,151.9187306
4/1/2017 7:00,4/1/2017 8:00,,285.123,344.831,257.239,887.193,185.6894949
4/1/2017 8:00,4/1/2017 9:00,,370.329,408.281,361.91,1140.521,238.7110453
4/1/2017 9:00,4/1/2017 10:00,,483.409,516.393,479.471,1479.272,309.6116296
4/1/2017 10:00,4/1/2017 11:00,,610.671,608.073,587.732,1806.477,378.0956361
4/1/2017 11:00,4/1/2017 12:00,,558.31,583.306,568.421,1710.038,357.9109534
4/1/2017 12:00,4/1/2017 13:00,,469.841,475.12,492.137,1437.098,300.7846114
4/1/2017 13:00,4/1/2017 14:00,,454.341,462.339,462.693,1379.373,288.7027689
4/1/2017 14:00,4/1/2017 15:00,,482.632,500.697,481.794,1465.123,306.6502439
4/1/2017 15:00,4/1/2017 16:00,,493.264,513.853,475.327,1482.445,310.2757385
4/1/2017 16:00,4/1/2017 17:00,,494.414,524.157,472.304,1490.875,312.0401375
4/1/2017 17:00,4/1/2017 18:00,,447.538,455.62,419.647,1322.806,276.8632958
4/1/2017 18:00,4/1/2017 19:00,,362.498,373.666,333.654,1069.818,223.9129074
4/1/2017 19:00,4/1/2017 20:00,,310.983,311.954,278.663,901.6,188.70488
4/1/2017 20:00,4/1/2017 21:00,,269.281,265.247,231.899,766.428,160.4133804
4/1/2017 21:00,4/1/2017 22:00,,249.507,256.285,218.456,724.248,151.5851064
4/1/2017 22:00,4/1/2017 23:00,,248.019,255.6,211.731,715.35,149.722755
4/1/2017 23:00,5/1/2017 0:00,,245.898,252.788,207.664,706.351,147.8392643
5/1/2017 0:00,5/1/2017 1:00,,237.782,248.394,207.35,693.527,145.1552011
5/1/2017 1:00,5/1/2017 2:00,,236.821,247.687,206.754,691.262,144.6811366
5/1/2017 2:00,5/1/2017 3:00,,235.208,249.236,207.608,692.052,144.8464836
5/1/2017 3:00,5/1/2017 4:00,,229.865,240.946,203.254,674.065,141.0818045
5/1/2017 4:00,5/1/2017 5:00,,204.562,218.725,180.344,603.631,126.3399683
5/1/2017 5:00,5/1/2017 6:00,,219.521,224.927,184.899,629.346,131.7221178
5/1/2017 6:00,5/1/2017 7:00,,249.167,243.991,192.146,685.304,143.4341272
5/1/2017 7:00,5/1/2017 8:00,,277.511,313.716,231.277,822.504,172.1500872
5/1/2017 8:00,5/1/2017 9:00,,367.483,422.179,372.972,1162.634,243.3392962
5/1/2017 9:00,5/1/2017 10:00,,455.561,527.593,479.464,1462.618,306.1259474
5/1/2017 10:00,5/1/2017 11:00,,491.722,536.469,497.192,1525.383,319.2626619
5/1/2017 11:00,5/1/2017 12:00,,494.604,530.563,500.071,1525.238,319.2323134
5/1/2017 12:00,5/1/2017 13:00,,454.842,494.613,471.806,1421.26,297.469718
5/1/2017 13:00,5/1/2017 14:00,,463.676,495.857,465.715,1425.249,298.3046157
5/1/2017 14:00,5/1/2017 15:00,,495.376,521.994,489.288,1506.657,315.3433101
5/1/2017 15:00,5/1/2017 16:00,,498.907,506.412,495.654,1500.972,314.1534396
5/1/2017 16:00,5/1/2017 17:00,,491.987,509.924,454.6,1456.511,304.8477523
5/1/2017 17:00,5/1/2017 18:00,,439.701,460.432,400.196,1300.329,272.1588597
5/1/2017 18:00,5/1/2017 19:00,,340.24,342.379,300.957,983.576,205.8624568
5/1/2017 19:00,5/1/2017 20:00,,289.009,293.299,250.778,833.086,174.3648998
5/1/2017 20:00,5/1/2017 21:00,,245.592,240.901,207.818,694.311,145.3192923
5/1/2017 21:00,5/1/2017 22:00,,217.357,217.941,195.829,631.126,132.0946718
5/1/2017 22:00,5/1/2017 23:00,,220.997,218.611,192.293,631.901,132.2568793
5/1/2017 23:00,6/1/2017 0:00,,214.873,216.85,189.987,621.711,130.1241123
6/1/2017 0:00,6/1/2017 1:00,,219.212,221.375,193.084,633.672,132.6275496
6/1/2017 1:00,6/1/2017 2:00,,220.276,218.814,193.435,632.525,132.3874825
6/1/2017 2:00,6/1/2017 3:00,,214.628,214.153,191.228,620.009,129.7678837
6/1/2017 3:00,6/1/2017 4:00,,212.481,216.825,191.71,621.017,129.9788581
6/1/2017 4:00,6/1/2017 5:00,,205.404,212.529,193.491,611.424,127.9710432
6/1/2017 5:00,6/1/2017 6:00,,204.631,212.747,173.875,591.253,123.7492529
6/1/2017 6:00,6/1/2017 7:00,,240.91,241.755,191.625,674.291,141.1291063
6/1/2017 7:00,6/1/2017 8:00,,281.45,318.578,254.076,854.104,178.7639672
6/1/2017 8:00,6/1/2017 9:00,,368.161,440.413,374.788,1183.362,247.6776666
6/1/2017 9:00,6/1/2017 10:00,,468.551,546.28,507.967,1522.798,318.7216214
6/1/2017 10:00,6/1/2017 11:00,,499.729,568.106,542.563,1610.398,337.0563014
6/1/2017 11:00,6/1/2017 12:00,,521.851,570.74,549.047,1641.639,343.5950427
6/1/2017 12:00,6/1/2017 13:00,,472.447,508.318,490.848,1471.613,308.0086009
6/1/2017 13:00,6/1/2017 14:00,,465.947,484.667,458.675,1409.289,294.9641877
6/1/2017 14:00,6/1/2017 15:00,,473.435,483.876,453.605,1410.916,295.3047188
6/1/2017 15:00,6/1/2017 16:00,,479.801,476.333,437.778,1393.912,291.7457816
6/1/2017 16:00,6/1/2017 17:00,,454.809,449.578,421.976,1326.363,277.6077759
6/1/2017 17:00,6/1/2017 18:00,,397.505,382.728,368.862,1149.096,240.5057928
6/1/2017 18:00,6/1/2017 19:00,,337.36,323.754,308.045,969.159,202.8449787
6/1/2017 19:00,6/1/2017 20:00,,285.164,286.522,250.302,821.989,172.0422977
6/1/2017 20:00,6/1/2017 21:00,,253.809,255.89,208.13,717.829,150.2416097
6/1/2017 21:00,6/1/2017 22:00,,236.622,238.369,191.686,666.677,139.5354961
6/1/2017 22:00,6/1/2017 23:00,,222.636,229.62,183.989,636.245,133.1660785
6/1/2017 23:00,7/1/2017 0:00,,218.993,228.262,182.056,629.31,131.714583
7/1/2017 0:00,7/1/2017 1:00,,222.615,236.906,194.005,653.527,136.7832011
7/1/2017 1:00,7/1/2017 2:00,,219.419,231.515,194.314,645.248,135.0504064
7/1/2017 2:00,7/1/2017 3:00,,219.664,229.765,194.635,644.064,134.8025952
7/1/2017 3:00,7/1/2017 4:00,,219.341,230.364,189.518,639.223,133.7893739
7/1/2017 4:00,7/1/2017 5:00,,216.145,229.943,184.402,630.49,131.961557
7/1/2017 5:00,7/1/2017 6:00,,209.401,231.687,186.676,627.764,131.3910052
7/1/2017 6:00,7/1/2017 7:00,,215.691,237.3,188.952,641.943,134.3586699
7/1/2017 7:00,7/1/2017 8:00,,216.566,234.077,193.909,644.552,134.9047336
7/1/2017 8:00,7/1/2017 9:00,,232.973,243.628,198.782,675.383,141.3576619
7/1/2017 9:00,7/1/2017 10:00,,220.035,239.388,190.912,650.336,136.1153248
7/1/2017 10:00,7/1/2017 11:00,,214.85,237.362,192.807,645.019,135.0024767
7/1/2017 11:00,7/1/2017 12:00,,206.222,236.648,185.417,628.287,131.5004691
7/1/2017 12:00,7/1/2017 13:00,,209.012,235.778,187.369,632.158,132.3106694
7/1/2017 13:00,7/1/2017 14:00,,217.146,245.018,198.134,660.298,138.2003714
7/1/2017 14:00,7/1/2017 15:00,,217.803,246.227,204.026,668.056,139.8241208
7/1/2017 15:00,7/1/2017 16:00,,224.377,248.775,211.568,684.72,143.311896
7/1/2017 16:00,7/1/2017 17:00,,262.444,275.108,235.127,772.679,161.7217147
7/1/2017 17:00,7/1/2017 18:00,,314.347,326.204,285.026,925.578,193.7234754
7/1/2017 18:00,7/1/2017 19:00,,315.123,328.031,281.668,924.823,193.5654539
7/1/2017 19:00,7/1/2017 20:00,,237.474,242.507,209.03,689.011,144.2100023
7/1/2017 20:00,7/1/2017 21:00,,232.729,237.136,203.636,673.501,140.9637593
7/1/2017 21:00,7/1/2017 22:00,,228.881,236.054,199.973,664.908,139.1652444
7/1/2017 22:00,7/1/2017 23:00,,220.629,237.703,201.623,659.956,138.1287908
7/1/2017 23:00,8/1/2017 0:00,,218.469,235.199,198.218,651.886,136.4397398
8/1/2017 0:00,8/1/2017 1:00,,217.479,234.579,197.326,649.384,135.9160712
8/1/2017 1:00,8/1/2017 2:00,,216.222,234.237,190.633,641.091,134.1803463
8/1/2017 2:00,8/1/2017 3:00,,215.823,233.383,188.028,637.234,133.3730762
8/1/2017 3:00,8/1/2017 4:00,,216.82,232.245,183.691,632.756,132.4358308
8/1/2017 4:00,8/1/2017 5:00,,207.886,228.659,182.874,619.418,129.6441874
8/1/2017 5:00,8/1/2017 6:00,,207.825,228.46,183.405,619.69,129.701117
8/1/2017 6:00,8/1/2017 7:00,,207.227,227.808,181.988,617.023,129.1429139
8/1/2017 7:00,8/1/2017 8:00,,205.208,224.823,180.134,610.165,127.7075345
8/1/2017 8:00,8/1/2017 9:00,,199.524,226.805,179.828,606.156,126.8684508
8/1/2017 9:00,8/1/2017 10:00,,201.076,229.387,181.223,611.686,128.0258798
8/1/2017 10:00,8/1/2017 11:00,,204.312,229.666,180.624,614.602,128.6361986
8/1/2017 11:00,8/1/2017 12:00,,202.146,229.082,180.871,612.099,128.1123207
8/1/2017 12:00,8/1/2017 13:00,,203.953,234.789,184.43,623.172,130.4298996
8/1/2017 13:00,8/1/2017 14:00,,202.243,235.132,181.627,619.002,129.5571186
8/1/2017 14:00,8/1/2017 15:00,,203.657,234.811,185.335,623.803,130.5619679
8/1/2017 15:00,8/1/2017 16:00,,205.681,236.33,183.874,625.885,130.9977305
8/1/2017 16:00,8/1/2017 17:00,,207.67,238.054,187.806,633.53,132.597829
8/1/2017 17:00,8/1/2017 18:00,,213.767,234.718,192.563,641.048,134.1713464
8/1/2017 18:00,8/1/2017 19:00,,225.898,241.074,199.664,666.636,139.5269148
8/1/2017 19:00,8/1/2017 20:00,,235.168,252.848,207.404,695.421,145.5516153
8/1/2017 20:00,8/1/2017 21:00,,229.146,252.103,199.215,680.463,142.4209059
8/1/2017 21:00,8/1/2017 22:00,,228.106,246.934,197.995,673.035,140.8662255
8/1/2017 22:00,8/1/2017 23:00,,227.255,244.731,193.337,665.323,139.2521039
8/1/2017 23:00,9/1/2017 0:00,,233.432,246.031,196.489,675.953,141.4769629
9/1/2017 0:00,9/1/2017 1:00,,232.373,246.845,196.682,675.901,141.4660793
9/1/2017 1:00,9/1/2017 2:00,,234.779,246.823,197.888,679.49,142.217257
9/1/2017 2:00,9/1/2017 3:00,,228.232,242.831,193.671,664.734,139.1288262
9/1/2017 3:00,9/1/2017 4:00,,236.884,250.885,199.939,687.708,143.9372844
9/1/2017 4:00,9/1/2017 5:00,,235.465,249.16,198.047,682.672,142.8832496
9/1/2017 5:00,9/1/2017 6:00,,242.879,257.244,202.984,703.107,147.1602951
9/1/2017 6:00,9/1/2017 7:00,,252.33,265.347,202.481,720.158,150.7290694
9/1/2017 7:00,9/1/2017 8:00,,297.377,339.022,250.119,886.518,185.5482174
9/1/2017 8:00,9/1/2017 9:00,,404.174,480.601,413.491,1298.266,271.7270738
9/1/2017 9:00,9/1/2017 10:00,,568.199,612.393,550.296,1730.887,362.2746491
9/1/2017 10:00,9/1/2017 11:00,,575.056,621.061,570.463,1766.58,369.745194
9/1/2017 11:00,9/1/2017 12:00,,615.619,623.564,587.815,1826.998,382.3906814
9/1/2017 12:00,9/1/2017 13:00,,537.419,570.139,528.493,1636.05,342.425265
9/1/2017 13:00,9/1/2017 14:00,,540.993,551.492,502.442,1594.927,333.8182211
9/1/2017 14:00,9/1/2017 15:00,,532.655,574.016,512.284,1618.955,338.8472815
9/1/2017 15:00,9/1/2017 16:00,,579.274,591.356,514.895,1685.526,352.7805918
9/1/2017 16:00,9/1/2017 17:00,,564.563,582.871,489.414,1636.848,342.5922864
9/1/2017 17:00,9/1/2017 18:00,,482.729,511.237,442.378,1436.344,300.6267992
9/1/2017 18:00,9/1/2017 19:00,,385.252,428.442,351.661,1165.355,243.9088015
9/1/2017 19:00,9/1/2017 20:00,,319.881,362.473,296.549,978.903,204.8843979
9/1/2017 20:00,9/1/2017 21:00,,245.536,251.14,201.281,697.957,146.0824001
9/1/2017 21:00,9/1/2017 22:00,,226.207,234.82,190.909,651.936,136.4502048
9/1/2017 22:00,9/1/2017 23:00,,234.985,242.853,193.072,670.91,140.421463
9/1/2017 23:00,10/1/2017 0:00,,242.835,249.939,202.644,695.418,145.5509874
10/1/2017 0:00,10/1/2017 1:00,,237.287,252.725,203.783,693.795,145.2112935
10/1/2017 1:00,10/1/2017 2:00,,234.605,248,201.518,684.124,143.1871532
10/1/2017 2:00,10/1/2017 3:00,,231.336,249.878,203.754,684.968,143.3638024
10/1/2017 3:00,10/1/2017 4:00,,231.702,247.318,209.282,688.302,144.0616086
10/1/2017 4:00,10/1/2017 5:00,,229.285,245.102,199.117,673.504,140.9643872
10/1/2017 5:00,10/1/2017 6:00,,241.684,250.322,199.45,691.455,144.7215315
10/1/2017 6:00,10/1/2017 7:00,,265.29,275.575,208.913,749.778,156.9285354
10/1/2017 7:00,10/1/2017 8:00,,313.731,350.032,250.587,914.35,191.373455
10/1/2017 8:00,10/1/2017 9:00,,406.608,479.861,380.276,1266.745,265.1297285
10/1/2017 9:00,10/1/2017 10:00,,528.513,575.653,530.966,1635.131,342.2329183
10/1/2017 10:00,10/1/2017 11:00,,566.793,605.106,565.809,1737.707,363.7020751
10/1/2017 11:00,10/1/2017 12:00,,562.417,595.491,587.101,1745.01,365.230593
10/1/2017 12:00,10/1/2017 13:00,,514.698,572.474,540.427,1627.599,340.6564707
10/1/2017 13:00,10/1/2017 14:00,,537.182,574.822,509.906,1621.91,339.465763
10/1/2017 14:00,10/1/2017 15:00,,552.361,568.076,519.021,1639.458,343.1385594
10/1/2017 15:00,10/1/2017 16:00,,560.154,581.476,501.962,1643.592,344.0038056
10/1/2017 16:00,10/1/2017 17:00,,566.413,567.653,505.195,1639.26,343.097118
10/1/2017 17:00,10/1/2017 18:00,,486.721,507.393,435.328,1429.442,299.1822106
10/1/2017 18:00,10/1/2017 19:00,,386.522,403.87,343.97,1134.362,237.4219666
10/1/2017 19:00,10/1/2017 20:00,,318.133,324.539,281.958,924.629,193.5248497
10/1/2017 20:00,10/1/2017 21:00,,269.78,260.676,223.13,753.586,157.7255498
10/1/2017 21:00,10/1/2017 22:00,,243.982,247.267,205.822,697.072,145.8971696
10/1/2017 22:00,10/1/2017 23:00,,239.763,240.151,197.855,677.769,141.8570517
10/1/2017 23:00,11/1/2017 0:00,,240.348,241.664,199.474,681.486,142.6350198
11/1/2017 0:00,11/1/2017 1:00,,239.833,245.898,198.08,683.811,143.1216423
11/1/2017 1:00,11/1/2017 2:00,,236.889,243.502,195.688,676.079,141.5033347
11/1/2017 2:00,11/1/2017 3:00,,236.799,245.037,198.384,680.221,142.3702553
11/1/2017 3:00,11/1/2017 4:00,,232.308,243.794,191.712,667.814,139.7734702
11/1/2017 4:00,11/1/2017 5:00,,224.948,239.525,191.495,655.968,137.2941024
11/1/2017 5:00,11/1/2017 6:00,,238.023,245.087,193.386,676.496,141.5906128
11/1/2017 6:00,11/1/2017 7:00,,259.578,262.962,205.103,727.644,152.2958892
11/1/2017 7:00,11/1/2017 8:00,,291.904,330.618,241.363,863.885,180.8111305
11/1/2017 8:00,11/1/2017 9:00,,352.795,419.353,377.838,1149.987,240.6922791
11/1/2017 9:00,11/1/2017 10:00,,450.502,516.298,492.199,1458.998,305.3682814
11/1/2017 10:00,11/1/2017 11:00,,515.455,581.906,537.59,1634.952,342.1954536
11/1/2017 11:00,11/1/2017 12:00,,535.888,582.407,544.63,1662.925,348.0502025
11/1/2017 12:00,11/1/2017 13:00,,492.39,541.349,470.563,1504.302,314.8504086
11/1/2017 13:00,11/1/2017 14:00,,464.307,492.489,420.926,1377.722,288.3572146
11/1/2017 14:00,11/1/2017 15:00,,477.219,507.498,455.781,1440.498,301.4962314
11/1/2017 15:00,11/1/2017 16:00,,497.917,542.415,471.438,1511.771,316.4136703
11/1/2017 16:00,11/1/2017 17:00,,497.441,524.886,467.116,1489.443,311.7404199
11/1/2017 17:00,11/1/2017 18:00,,465.814,469.724,423.336,1358.874,284.4123282
11/1/2017 18:00,11/1/2017 19:00,,378.671,383.188,353.388,1115.247,233.4211971
11/1/2017 19:00,11/1/2017 20:00,,336.8,328.732,297.542,963.074,201.5713882
11/1/2017 20:00,11/1/2017 21:00,,265.965,270.742,232.993,769.7,161.09821
11/1/2017 21:00,11/1/2017 22:00,,249.687,260.728,213.987,724.402,151.6173386
11/1/2017 22:00,11/1/2017 23:00,,242.475,253.896,201.464,697.835,146.0568655
11/1/2017 23:00,12/1/2017 0:00,,240.688,251.268,200.579,692.536,144.9477848
12/1/2017 0:00,12/1/2017 1:00,,242.854,257.178,202.371,702.403,147.0129479
12/1/2017 1:00,12/1/2017 2:00,,239.123,252.039,201.698,692.86,145.015598
12/1/2017 2:00,12/1/2017 3:00,,227.942,247.754,199.792,675.488,141.3796384
12/1/2017 3:00,12/1/2017 4:00,,228.645,250.302,201.193,680.14,142.353302
12/1/2017 4:00,12/1/2017 5:00,,227.093,247.944,200.26,675.298,141.3398714
12/1/2017 5:00,12/1/2017 6:00,,237.936,251.285,201.339,690.559,144.5339987
12/1/2017 6:00,12/1/2017 7:00,,261.93,267.022,213.774,742.726,155.4525518
12/1/2017 7:00,12/1/2017 8:00,,294.857,345.896,245.057,885.81,185.400033
12/1/2017 8:00,12/1/2017 9:00,,410.484,479.388,390.793,1280.664,268.0429752
12/1/2017 9:00,12/1/2017 10:00,,511.8,574.661,526.208,1612.67,337.531831
12/1/2017 10:00,12/1/2017 11:00,,550.385,599.741,560.079,1710.206,357.9461158
12/1/2017 11:00,12/1/2017 12:00,,563.529,601.197,576.198,1740.923,364.3751839
12/1/2017 12:00,12/1/2017 13:00,,527.735,562.27,503.792,1593.797,333.5817121
12/1/2017 13:00,12/1/2017 14:00,,538.582,550.359,482.476,1571.418,328.8977874
12/1/2017 14:00,12/1/2017 15:00,,547.57,572.009,510.464,1630.043,341.1679999
12/1/2017 15:00,12/1/2017 16:00,,541.254,561.92,487.31,1590.483,332.8880919
12/1/2017 16:00,12/1/2017 17:00,,511.442,541.893,452.96,1506.295,315.2675435
12/1/2017 17:00,12/1/2017 18:00,,485.718,516.707,446.405,1448.83,303.240119
12/1/2017 18:00,12/1/2017 19:00,,396.928,401.819,366.227,1164.974,243.8290582
12/1/2017 19:00,12/1/2017 20:00,,346.117,344.428,299.965,990.51,207.313743
12/1/2017 20:00,12/1/2017 21:00,,296.401,284.163,238.506,819.069,171.4311417
12/1/2017 21:00,12/1/2017 22:00,,261.519,266.162,217.817,745.498,156.0327314
12/1/2017 22:00,12/1/2017 23:00,,253.514,262.169,211.041,726.724,152.1033332
12/1/2017 23:00,13-01-2017 00:00,,252.147,260.147,210.931,723.224,151.3707832
13-01-2017 00:00,13-01-2017 01:00,,249.895,254.87,209.34,714.105,149.4621765
13-01-2017 01:00,13-01-2017 02:00,,234.384,246.166,202.613,683.163,142.9860159
13-01-2017 02:00,13-01-2017 03:00,,231.152,246.461,203.825,681.438,142.6249734
13-01-2017 03:00,13-01-2017 04:00,,233.796,249.063,204.759,687.619,143.9186567
13-01-2017 04:00,13-01-2017 05:00,,229.837,243.133,202.318,675.288,141.3377784
13-01-2017 05:00,13-01-2017 06:00,,234.608,244.917,200.27,679.795,142.2810935
13-01-2017 06:00,13-01-2017 07:00,,262.127,271.881,218.635,752.643,157.5281799
13-01-2017 07:00,13-01-2017 08:00,,321.922,361.159,249.823,932.903,195.2565979
13-01-2017 08:00,13-01-2017 09:00,,410.147,482.323,380.406,1272.876,266.4129468
13-01-2017 09:00,13-01-2017 10:00,,537.753,609.301,539.359,1686.413,352.9662409
13-01-2017 10:00,13-01-2017 11:00,,590.239,648.879,590.427,1829.545,382.9237685
13-01-2017 11:00,13-01-2017 12:00,,586.887,658.406,609.607,1854.9,388.23057
13-01-2017 12:00,13-01-2017 13:00,,512.104,584.001,518.891,1614.996,338.0186628
13-01-2017 13:00,13-01-2017 14:00,,484.197,531.337,450.952,1466.485,306.9353105
13-01-2017 14:00,13-01-2017 15:00,,480.169,528.841,471.881,1480.891,309.9504863
13-01-2017 15:00,13-01-2017 16:00,,514.78,588.078,493.365,1596.222,334.0892646
13-01-2017 16:00,13-01-2017 17:00,,520.661,574.969,454.748,1550.378,324.4941154
13-01-2017 17:00,13-01-2017 18:00,,468.045,506.77,417.181,1391.996,291.3447628
13-01-2017 18:00,13-01-2017 19:00,,371.097,386.717,332.487,1090.302,228.2002086
13-01-2017 19:00,13-01-2017 20:00,,334.394,311.275,279.745,925.414,193.6891502
